precinct_id,county,precinct_name,precinct_number,ward,polling_location_ids,source,INTERNAL_notes,,,,
332150006,MUSCOGEE,EDDY/KEY,,,442150006,GA Secretary of State Elections Division,,,,,
332150007,MUSCOGEE,EDGEWOOD BAPTIST,,,442150007,GA Secretary of State Elections Division,,,,,
332150008,MUSCOGEE,EPWORTH,,,442150008,GA Secretary of State Elections Division,,,,,
332150009,MUSCOGEE,FAITH TABERNACLE,,,442150009,GA Secretary of State Elections Division,,,,,
332150010,MUSCOGEE,FIRST AFRICAN,,,442150010,GA Secretary of State Elections Division,,,,,
332150011,MUSCOGEE,FORT/WADDELL,,,442150011,GA Secretary of State Elections Division,,,,,
332150012,MUSCOGEE,FOX,,,442150012,GA Secretary of State Elections Division,,,,,
332150013,MUSCOGEE,GALLOPS/HANNAN,,,442150013,GA Secretary of State Elections Division,,,,,
332150014,MUSCOGEE,GENTIAN/REESE @LDS,,,442150014,GA Secretary of State Elections Division,,,,,
332150015,MUSCOGEE,MOON/MORNINGSIDE,,,442150015,GA Secretary of State Elections Division,,,,,
332150016,MUSCOGEE,MT PILGRIM,,,442150016,GA Secretary of State Elections Division,,,,,
332150017,MUSCOGEE,MUSCOGEE/SPENCER,,,442150017,GA Secretary of State Elections Division,,,,,
332150018,MUSCOGEE,NORTHSIDE,,,442150018,GA Secretary of State Elections Division,,,,,
332150019,MUSCOGEE,PSALMOND/MATHEWS,,,442150019,GA Secretary of State Elections Division,,,,,
332150020,MUSCOGEE,ROTHSCHILD,,,442150020,GA Secretary of State Elections Division,,,,,
332150021,MUSCOGEE,ST ANDREWS/MIDLAND,,,442150021,GA Secretary of State Elections Division,,,,,
332150022,MUSCOGEE,ST JOHN/BELVEDERE,,,442150022,GA Secretary of State Elections Division,,,,,
332150023,MUSCOGEE,ST MARK/HEIFERHORN,,,442150023,GA Secretary of State Elections Division,,,,,
332150024,MUSCOGEE,ST PAUL/CLUBVIEW,,,442150024,GA Secretary of State Elections Division,,,,,
332150025,MUSCOGEE,ST. PETER,,,442150025,GA Secretary of State Elections Division,,,,,
332150026,MUSCOGEE,WYNNBROOK,,,442150026,GA Secretary of State Elections Division,,,,,
332150027,MUSCOGEE,WYNNTON/BRITT,,,442150027,GA Secretary of State Elections Division,,,,,
332170001,NEWTON,ALCOVY,,,442170001,GA Secretary of State Elections Division,,,,,
332170002,NEWTON,ALMON,,,442170002,GA Secretary of State Elections Division,,,,,
332170003,NEWTON,BEAVERDAM,,,442170003,GA Secretary of State Elections Division,,,,,
332170004,NEWTON,BREWERS,,,442170004,GA Secretary of State Elections Division,,,,,
332170005,NEWTON,BRICK STORE,,,442170005,GA Secretary of State Elections Division,,,,,
332170006,NEWTON,BUCK CREEK,,,442170006,GA Secretary of State Elections Division,,,,,
332170007,NEWTON,CEDAR SHOALS,,,442170007,GA Secretary of State Elections Division,,,,,
332170008,NEWTON,CITY POND,,,442170008,GA Secretary of State Elections Division,,,,,
332170009,NEWTON,COVINGTON MILLS,,,442170009,GA Secretary of State Elections Division,,,,,
332170010,NEWTON,CROWELL,,,442170010,GA Secretary of State Elections Division,,,,,
332170011,NEWTON,DOWNS,,,442170011,GA Secretary of State Elections Division,,,,,
332170012,NEWTON,FAIRVIEW,,,442170012,GA Secretary of State Elections Division,,,,,
332170013,NEWTON,GUM CREEK,,,442170013,GA Secretary of State Elections Division,,,,,
332170014,NEWTON,HUB,,,442170014,GA Secretary of State Elections Division,,,,,
332170015,NEWTON,LEGUINN,,,442170015,GA Secretary of State Elections Division,,,,,
332170016,NEWTON,LIVINGSTON,,,442170016,GA Secretary of State Elections Division,,,,,
332170017,NEWTON,MANSFIELD,,,442170017,GA Secretary of State Elections Division,,,,,
332170018,NEWTON,NEWBORN,,,442170018,GA Secretary of State Elections Division,,,,,
332170019,NEWTON,OXFORD,,,442170019,GA Secretary of State Elections Division,,,,,
332170020,NEWTON,ROCKY PLAINS,,,442170020,GA Secretary of State Elections Division,,,,,
332170021,NEWTON,STANSELLS,,,442170021,GA Secretary of State Elections Division,,,,,
332170022,NEWTON,TOWN,,,442170022,GA Secretary of State Elections Division,,,,,
332190001,OCONEE,ANNEX,,,442190001,GA Secretary of State Elections Division,,,,,
332190002,OCONEE,ANTIOCH,,,442190002,GA Secretary of State Elections Division,,,,,
332190003,OCONEE,ATHENS ACADEMY,,,442190003,GA Secretary of State Elections Division,,,,,
332190004,OCONEE,BISHOP,,,442190004,GA Secretary of State Elections Division,,,,,
332190005,OCONEE,BOGART,,,442190005,GA Secretary of State Elections Division,,,,,
332190006,OCONEE,CITY HALL,,,442190006,GA Secretary of State Elections Division,,,,,
332190007,OCONEE,CIVIC CENTER,,,442190007,GA Secretary of State Elections Division,,,,,
332190008,OCONEE,COLHAM FERRY,,,442190008,GA Secretary of State Elections Division,,,,,
332190009,OCONEE,DARK CORNER,,,442190009,GA Secretary of State Elections Division,,,,,
332190010,OCONEE,FARMINGTON,,,442190010,GA Secretary of State Elections Division,,,,,
332190011,OCONEE,HIGH SHOALS,,,442190011,GA Secretary of State Elections Division,,,,,
332190012,OCONEE,MALCOM BRIDGE,,,442190012,GA Secretary of State Elections Division,,,,,
332190013,OCONEE,NORTH OCONEE,,,442190013,GA Secretary of State Elections Division,,,,,
332210001,OGLETHORPE,BEAVERDAM,,,442210001,GA Secretary of State Elections Division,,,,,
332210002,OGLETHORPE,CRAWFORD,,,442210002,GA Secretary of State Elections Division,,,,,
332210003,OGLETHORPE,FALLING CREEK,,,442210003,GA Secretary of State Elections Division,,,,,
332210004,OGLETHORPE,GLADE,,,442210004,GA Secretary of State Elections Division,,,,,
332210005,OGLETHORPE,GOOSEPOND,,,442210005,GA Secretary of State Elections Division,,,,,
332210006,OGLETHORPE,GROVE CREEK,,,442210006,GA Secretary of State Elections Division,,,,,
332210007,OGLETHORPE,LEXINGTON,,,442210007,GA Secretary of State Elections Division,,,,,
332210008,OGLETHORPE,PLEASANT HILL,,,442210008,GA Secretary of State Elections Division,,,,,
332210009,OGLETHORPE,WOLFSKIN,,,442210009,GA Secretary of State Elections Division,,,,,
332210010,OGLETHORPE,WOODSTOCK,,,442210010,GA Secretary of State Elections Division,,,,,
332230001,PAULDING,AUSTIN MIDDLE SCHOOL ,,,442230001,GA Secretary of State Elections Division,,,,,
332230002,PAULDING,CARL SCOGGINS MID SC ,,,442230002,GA Secretary of State Elections Division,,,,,
332230003,PAULDING,HIRAM HIGH SCHOOL,,,442230003,GA Secretary of State Elections Division,,,,,
332230004,PAULDING,HOPE CHURCH,,,442230004,GA Secretary of State Elections Division,,,,,
332230005,PAULDING,MOSES MIDDLE SCHOOL  ,,,442230005,GA Secretary of State Elections Division,,,,,
332230006,PAULDING,MT TABOR PARK,,,442230006,GA Secretary of State Elections Division,,,,,
332230007,PAULDING,NEBO ELEMENTARY SCH  ,,,442230007,GA Secretary of State Elections Division,,,,,
332230008,PAULDING,NORTHSIDE ELEM SCH   ,,,442230008,GA Secretary of State Elections Division,,,,,
332230009,PAULDING,PAULDING CO HIGH SC ,,,442230009,GA Secretary of State Elections Division,,,,,
332230010,PAULDING,RUSSOM ELEM SCH,,,442230010,GA Secretary of State Elections Division,,,,,
332230011,PAULDING,SAMMY MCCLURE MID SC ,,,442230011,GA Secretary of State Elections Division,,,,,
332230012,PAULDING,SARA RAGSDALE ELM SC ,,,442230012,GA Secretary of State Elections Division,,,,,
332230013,PAULDING,TAYLOR FARM PARK,,,442230013,GA Secretary of State Elections Division,,,,,
332230014,PAULDING,WATSON GOVT COMPLEX  ,,,442230014,GA Secretary of State Elections Division,,,,,
332250001,PEACH,BYRON #1,,,442250001,GA Secretary of State Elections Division,,,,,
332250002,PEACH,BYRON #2,,,442250001,GA Secretary of State Elections Division,,,,,
332250003,PEACH,CLAUDE,,,442250002,GA Secretary of State Elections Division,,,,,
332250004,PEACH,FORT VALLEY #1,,,442250003,GA Secretary of State Elections Division,,,,,
332250005,PEACH,FORT VALLEY #2,,,442250004,GA Secretary of State Elections Division,,,,,
332250006,PEACH,FORT VALLEY #3,,,442250005,GA Secretary of State Elections Division,,,,,
332250007,PEACH,POWERSVILLE,,,442250006,GA Secretary of State Elections Division,,,,,
332270001,PICKENS,APPALACHIAN,,,442270001,GA Secretary of State Elections Division,,,,,
332270002,PICKENS,HILL,,,442270002,GA Secretary of State Elections Division,,,,,
332270003,PICKENS,HINTON,,,442270003,GA Secretary of State Elections Division,,,,,
332270004,PICKENS,JASPER,,,442270004,GA Secretary of State Elections Division,,,,,
332270005,PICKENS,JERUSALEM,,,442270005,GA Secretary of State Elections Division,,,,,
332270006,PICKENS,LUDVILLE,,,442270006,GA Secretary of State Elections Division,,,,,
332270007,PICKENS,NELSON,,,442270007,GA Secretary of State Elections Division,,,,,
332270008,PICKENS,REFUGE,,,442270008,GA Secretary of State Elections Division,,,,,
332270009,PICKENS,SHARPTOP,,,442270009,GA Secretary of State Elections Division,,,,,
332270010,PICKENS,TALKING ROCK,,,442270010,GA Secretary of State Elections Division,,,,,
332270011,PICKENS,TOWNSEND,,,442270011,GA Secretary of State Elections Division,,,,,
332270012,PICKENS,YELLOW CREEK,,,442270012,GA Secretary of State Elections Division,,,,,
332290001,PIERCE,ALABAHA,4C,,442290001,GA Secretary of State Elections Division,,,,,
332290002,PIERCE,BLACKSHEAR,2,,442290002,GA Secretary of State Elections Division,,,,,
332290003,PIERCE,HACKLEBARNEY,1,,442290003,GA Secretary of State Elections Division,,,,,
332290004,PIERCE,MERSHON,4B,,442290004,GA Secretary of State Elections Division,,,,,
332290005,PIERCE,OTTER CREEK,3B,,442290005,GA Secretary of State Elections Division,,,,,
332290006,PIERCE,PATTERSON,4A,,442290006,GA Secretary of State Elections Division,,,,,
332290007,PIERCE,ST JOHNS,3A,,442290007,GA Secretary of State Elections Division,,,,,
332290008,PIERCE,SUNSET,4D,,442290008,GA Secretary of State Elections Division,,,,,
332310001,PIKE,CONCORD,,,442310001,GA Secretary of State Elections Division,,,,,
332310002,PIKE,HOLLONVILLE,,,442310002,GA Secretary of State Elections Division,,,,,
332310003,PIKE,LIFSEY SPRINGS,,,442310003,GA Secretary of State Elections Division,,,,,
332310004,PIKE,MEANSVILLE,,,442310004,GA Secretary of State Elections Division,,,,,
332310005,PIKE,MOLENA,,,442310005,GA Secretary of State Elections Division,,,,,
332310006,PIKE,SECOND DISTRICT,,,442310006,GA Secretary of State Elections Division,,,,,
332310007,PIKE,WILLIAMSON,,,442310007,GA Secretary of State Elections Division,,,,,
332310008,PIKE,ZEBULON,,,442310008,GA Secretary of State Elections Division,,,,,
332330001,POLK,ARAGON,,,442330001,GA Secretary of State Elections Division,,,,,
332330002,POLK,BLOOMING GROVE,,,442330002,GA Secretary of State Elections Division,,,,,
332330003,POLK,CEDARTOWN,,,442330003,GA Secretary of State Elections Division,,,,,
332330004,POLK,FISH CREEK,,,442330004,GA Secretary of State Elections Division,,,,,
332330005,POLK,LAKE CREEK,,,442330005,GA Secretary of State Elections Division,,,,,
332330006,POLK,ROCKMART,,,442330006,GA Secretary of State Elections Division,,,,,
332330007,POLK,YOUNGS GROVE,,,442330007,GA Secretary of State Elections Division,,,,,
332350001,PULASKI,EAST PRECINCT,,,442350001,GA Secretary of State Elections Division,,,,,
332350002,PULASKI,NORTH PRECINCT,,,442350002,GA Secretary of State Elections Division,,,,,
332350003,PULASKI,SOUTH PRECINCT,,,442350003,GA Secretary of State Elections Division,,,,,
332370001,PUTNAM,101,101,,442370001,GA Secretary of State Elections Division,,,,,
332370002,PUTNAM,102,102,,442370002,GA Secretary of State Elections Division,,,,,
332370003,PUTNAM,103,103,,442370003,GA Secretary of State Elections Division,,,,,
332370004,PUTNAM,104,104,,442370004,GA Secretary of State Elections Division,,,,,
332370005,PUTNAM,105,105,,442370005,GA Secretary of State Elections Division,,,,,
332370006,PUTNAM,106,106,,442370006,GA Secretary of State Elections Division,,,,,
332370007,PUTNAM,107,107,,442370007,GA Secretary of State Elections Division,,,,,
332370008,PUTNAM,108,108,,442370008,GA Secretary of State Elections Division,,,,,
332390001,QUITMAN,GEORGETOWN,,,442390001,GA Secretary of State Elections Division,,,,,
332390002,QUITMAN,MORRIS,,,442390002,GA Secretary of State Elections Division,,,,,
332410001,RABUN,RABUN COUNTY,,,442410001,GA Secretary of State Elections Division,,,,,
332430001,RANDOLPH,BENEVOLENCE,,,442430001,GA Secretary of State Elections Division,,,,,
332430002,RANDOLPH,CARNEGIE,,,442430002,GA Secretary of State Elections Division,,,,,
332430003,RANDOLPH,COLEMAN,,,442430003,GA Secretary of State Elections Division,,,,,
332430004,RANDOLPH,CUTHBERT,,,442430004,GA Secretary of State Elections Division,,,,,
332430005,RANDOLPH,CUTHBERT/COURTHOUSE  ,,,442430005,GA Secretary of State Elections Division,,,,,
332430006,RANDOLPH,FOUNTAIN BRIDGE--5TH ,,,442430006,GA Secretary of State Elections Division,,,,,
332430007,RANDOLPH,SHELLMAN,,,442430007,GA Secretary of State Elections Division,,,,,
332430009,RANDOLPH,SPRINGVALE,,,442430008,GA Secretary of State Elections Division,,,,,
332430010,RANDOLPH,4TH DISTRICT,,,442430009,GA Secretary of State Elections Division,,,,,
332450001,RICHMOND,101,101,,442450001,GA Secretary of State Elections Division,,,,,
332450002,RICHMOND,102,102,,442450002,GA Secretary of State Elections Division,,,,,
332450003,RICHMOND,103,103,,442450003,GA Secretary of State Elections Division,,,,,
332450004,RICHMOND,104,104,,442450004,GA Secretary of State Elections Division,,,,,
332450005,RICHMOND,105,105,,442450005,GA Secretary of State Elections Division,,,,,
332450006,RICHMOND,106,106,,442450006,GA Secretary of State Elections Division,,,,,
332450007,RICHMOND,107,107,,442450006,GA Secretary of State Elections Division,,,,,
332450008,RICHMOND,108,108,,442450007,GA Secretary of State Elections Division,,,,,
332450009,RICHMOND,109,109,,442450008,GA Secretary of State Elections Division,,,,,
332450010,RICHMOND,110,110,,442450009,GA Secretary of State Elections Division,,,,,
332450011,RICHMOND,111,111,,442450010,GA Secretary of State Elections Division,,,,,
332450012,RICHMOND,112,112,,442450011,GA Secretary of State Elections Division,,,,,
332450013,RICHMOND,113,113,,442450012,GA Secretary of State Elections Division,,,,,
332450014,RICHMOND,201,201,,442450013,GA Secretary of State Elections Division,,,,,
332450015,RICHMOND,202,202,,442450014,GA Secretary of State Elections Division,,,,,
332450016,RICHMOND,203,203,,442450005,GA Secretary of State Elections Division,,,,,
332450017,RICHMOND,204,204,,442450001,GA Secretary of State Elections Division,,,,,
332450018,RICHMOND,205,205,,442450015,GA Secretary of State Elections Division,,,,,
332450019,RICHMOND,206,206,,442450016,GA Secretary of State Elections Division,,,,,
332450020,RICHMOND,207,207,,442450017,GA Secretary of State Elections Division,,,,,
332450021,RICHMOND,208,208,,442450018,GA Secretary of State Elections Division,,,,,
332450022,RICHMOND,209,209,,442450019,GA Secretary of State Elections Division,,,,,
332450023,RICHMOND,301,301,,442450007,GA Secretary of State Elections Division,,,,,
332450024,RICHMOND,302,302,,442450020,GA Secretary of State Elections Division,,,,,
332450025,RICHMOND,303,303,,442450021,GA Secretary of State Elections Division,,,,,
332450026,RICHMOND,304,304,,442450001,GA Secretary of State Elections Division,,,,,
332450027,RICHMOND,305,305,,442450022,GA Secretary of State Elections Division,,,,,
332450028,RICHMOND,306,306,,442450022,GA Secretary of State Elections Division,,,,,
332450029,RICHMOND,307,307,,442450023,GA Secretary of State Elections Division,,,,,
332450030,RICHMOND,308,308,,442450022,GA Secretary of State Elections Division,,,,,
332450031,RICHMOND,310,310,,442450024,GA Secretary of State Elections Division,,,,,
332450032,RICHMOND,401,401,,442450025,GA Secretary of State Elections Division,,,,,
332450033,RICHMOND,402,402,,442450026,GA Secretary of State Elections Division,,,,,
332450034,RICHMOND,403,403,,442450027,GA Secretary of State Elections Division,,,,,
332450035,RICHMOND,404,404,,442450028,GA Secretary of State Elections Division,,,,,
332450036,RICHMOND,405,405,,442450029,GA Secretary of State Elections Division,,,,,
332450037,RICHMOND,406,406,,442450030,GA Secretary of State Elections Division,,,,,
332450038,RICHMOND,407,407,,442450024,GA Secretary of State Elections Division,,,,,
332450039,RICHMOND,408,408,,442450031,GA Secretary of State Elections Division,,,,,
332450040,RICHMOND,501,501,,442450032,GA Secretary of State Elections Division,,,,,
332450041,RICHMOND,502,502,,442450033,GA Secretary of State Elections Division,,,,,
332450042,RICHMOND,503,503,,442450034,GA Secretary of State Elections Division,,,,,
332450043,RICHMOND,504,504,,442450035,GA Secretary of State Elections Division,,,,,
332450044,RICHMOND,505,505,,442450031,GA Secretary of State Elections Division,,,,,
332450045,RICHMOND,506,506,,442450036,GA Secretary of State Elections Division,,,,,
332450046,RICHMOND,507,507,,442450020,GA Secretary of State Elections Division,,,,,
332450047,RICHMOND,508,508,,442450035,GA Secretary of State Elections Division,,,,,
332450048,RICHMOND,509,509,,442450027,GA Secretary of State Elections Division,,,,,
332450049,RICHMOND,510,510,,442450033,GA Secretary of State Elections Division,,,,,
332450050,RICHMOND,601,601,,442450037,GA Secretary of State Elections Division,,,,,
332450051,RICHMOND,602,602,,442450015,GA Secretary of State Elections Division,,,,,
332450052,RICHMOND,603,603,,442450032,GA Secretary of State Elections Division,,,,,
332450053,RICHMOND,604,604,,442450038,GA Secretary of State Elections Division,,,,,
332450054,RICHMOND,605,605,,442450036,GA Secretary of State Elections Division,,,,,
332450055,RICHMOND,606,606,,442450039,GA Secretary of State Elections Division,,,,,
332450056,RICHMOND,701,701,,442450040,GA Secretary of State Elections Division,,,,,
332450057,RICHMOND,702,702,,442450041,GA Secretary of State Elections Division,,,,,
332450058,RICHMOND,703,703,,442450042,GA Secretary of State Elections Division,,,,,
332450059,RICHMOND,704,704,,442450022,GA Secretary of State Elections Division,,,,,
332450060,RICHMOND,705,705,,442450043,GA Secretary of State Elections Division,,,,,
332450061,RICHMOND,706,706,,442450044,GA Secretary of State Elections Division,,,,,
332450062,RICHMOND,707,707,,442450045,GA Secretary of State Elections Division,,,,,
332450063,RICHMOND,708,708,,442450044,GA Secretary of State Elections Division,,,,,
332450064,RICHMOND,801,801,,442450046,GA Secretary of State Elections Division,,,,,
332450065,RICHMOND,801B,801B,,442450046,GA Secretary of State Elections Division,,,,,
332450066,RICHMOND,802,802,,442450047,GA Secretary of State Elections Division,,,,,
332450067,RICHMOND,803,803,,442450030,GA Secretary of State Elections Division,,,,,
332450068,RICHMOND,804,804,,442450048,GA Secretary of State Elections Division,,,,,
332450069,RICHMOND,804H,804H,,442450048,GA Secretary of State Elections Division,,,,,
332450070,RICHMOND,805,805,,442450038,GA Secretary of State Elections Division,,,,,
332450071,RICHMOND,806,806,,442450049,GA Secretary of State Elections Division,,,,,
332450072,RICHMOND,807,807,,442450030,GA Secretary of State Elections Division,,,,,
332450073,RICHMOND,808,808,,442450050,GA Secretary of State Elections Division,,,,,
332450074,RICHMOND,809,809,,442450029,GA Secretary of State Elections Division,,,,,
332450075,RICHMOND,810,810,,442450048,GA Secretary of State Elections Division,,,,,
332470001,ROCKDALE,BARKSDALE,,,442470001,GA Secretary of State Elections Division,,,,,
332470002,ROCKDALE,BETHEL,,,442470002,GA Secretary of State Elections Division,,,,,
332470003,ROCKDALE,CONYERS,,,442470003,GA Secretary of State Elections Division,,,,,
332470004,ROCKDALE,FIELDSTONE,,,442470004,GA Secretary of State Elections Division,,,,,
332470005,ROCKDALE,FLAT SHOALS,,,442470005,GA Secretary of State Elections Division,,,,,
332470006,ROCKDALE,HIGHTOWER,,,442470006,GA Secretary of State Elections Division,,,,,
332470007,ROCKDALE,HONEY CREEK,,,442470007,GA Secretary of State Elections Division,,,,,
332470008,ROCKDALE,LORRAINE,,,442470008,GA Secretary of State Elections Division,,,,,
332470009,ROCKDALE,MAGNET,,,442470009,GA Secretary of State Elections Division,,,,,
332470010,ROCKDALE,MILSTEAD,,,442470010,GA Secretary of State Elections Division,,,,,
332470011,ROCKDALE,OLDE TOWNE,,,442470011,GA Secretary of State Elections Division,,,,,
332470012,ROCKDALE,ROCKDALE,,,442470012,GA Secretary of State Elections Division,,,,,
332470013,ROCKDALE,SALEM,,,442470013,GA Secretary of State Elections Division,,,,,
332470014,ROCKDALE,SHEFFIELD,,,442470014,GA Secretary of State Elections Division,,,,,
332470015,ROCKDALE,SMYRNA,,,442470015,GA Secretary of State Elections Division,,,,,
332470016,ROCKDALE,ST. PIUS,,,442470016,GA Secretary of State Elections Division,,,,,
332470017,ROCKDALE,STANTON,,,442470017,GA Secretary of State Elections Division,,,,,
332470018,ROCKDALE,THE LAKES,,,442470018,GA Secretary of State Elections Division,,,,,
332490001,SCHLEY,PRECINCT ONE,,,442490001,GA Secretary of State Elections Division,,,,,
332510001,SCREVEN,BAY BRANCH,,,442510001,GA Secretary of State Elections Division,"Didn't find ""Culvers Store 04"" or ""Co Sch Bus Garage 08"" or ""Academy Sch Gym 09""",,,,
332510002,SCREVEN,FOY'S STORE,,,442510002,GA Secretary of State Elections Division,,,,,
332510003,SCREVEN,GREENHILL CHURCH,,,442510003,GA Secretary of State Elections Division,Confirmed Greenhill Church precinct with Screven Registrar: 912-564-2153,,,,
332510004,SCREVEN,HILTONIA,,,442510004,GA Secretary of State Elections Division,,,,,
332510005,SCREVEN,HUNTERS,,,442510005,GA Secretary of State Elections Division,,,,,
332510006,SCREVEN,JACKSON FIRE STATION ,,,442510006,GA Secretary of State Elections Division,,,,,
332510007,SCREVEN,JENK HILL FIRE STA ,,,442510007,GA Secretary of State Elections Division,Confirmed Jenk Hill precinct with Screven Registrar: 912-564-2153,,,,
332510008,SCREVEN,NEWINGTON,,,442510008,GA Secretary of State Elections Division,,,,,
332510009,SCREVEN,ROCKY FORD,,,442510009,GA Secretary of State Elections Division,,,,,
332510010,SCREVEN,SCREVEN REC. DEPT.   ,,,442510010,GA Secretary of State Elections Division,Confirmed Screven Rec Dept precinct with Screven Registrar: 912-564-2153,,,,
332510011,SCREVEN,SR CITIZENS CENTER  ,,,442510011,GA Secretary of State Elections Division,,,,,
332510012,SCREVEN,SYLVANIA,,,442510012,GA Secretary of State Elections Division,,,,,
332530001,SEMINOLE,PRECINCT 1,,,442530001,GA Secretary of State Elections Division,,,,,
332530002,SEMINOLE,PRECINCT 2,,,442530002,GA Secretary of State Elections Division,,,,,
332530003,SEMINOLE,PRECINCT 3,,,442530003,GA Secretary of State Elections Division,,,,,
332530004,SEMINOLE,PRECINCT 4,,,442530004,GA Secretary of State Elections Division,,,,,
332530005,SEMINOLE,PRECINCT 5,,,442530005,GA Secretary of State Elections Division,,,,,
332550001,SPALDING,SECOND BAPTIST CH,1,,442550001,GA Secretary of State Elections Division,,,,,
332550002,SPALDING,FAIRMONT,2,,442550002,GA Secretary of State Elections Division,,,,,
332550003,SPALDING,MEMORIAL DR PLAZA,3,,442550003,GA Secretary of State Elections Division,,,,,
332550004,SPALDING,THIRD WARD,4,,442550004,GA Secretary of State Elections Division,,,,,
332550005,SPALDING,GA EXP STATION,5,,442550005,GA Secretary of State Elections Division,,,,,
332550006,SPALDING,CITY PARK,6,,442550006,GA Secretary of State Elections Division,,,,,
332550007,SPALDING,FIRST METHODIST,7,,442550007,GA Secretary of State Elections Division,,,,,
332550008,SPALDING,BOY SCOUTS HDQTRS,8,,442550008,GA Secretary of State Elections Division,,,,,
332550009,SPALDING,CABIN,9,,442550009,GA Secretary of State Elections Division,,,,,
332550010,SPALDING,CARVER,10,,442550010,GA Secretary of State Elections Division,,,,,
332550011,SPALDING,FIRST PRESBYTERIA,11,,442550011,GA Secretary of State Elections Division,,,,,
332550012,SPALDING,LIBERTY,12,,442550012,GA Secretary of State Elections Division,,,,,
332550013,SPALDING,COUNTY LINE,13,,442550013,GA Secretary of State Elections Division,,,,,
332550014,SPALDING,SUNNYSIDE METHODI,14,,442550014,GA Secretary of State Elections Division,,,,,
332550015,SPALDING,BLALOCK,15,,442550015,GA Secretary of State Elections Division,,,,,
332550016,SPALDING,GARY REID,16,,442550016,GA Secretary of State Elections Division,,,,,
332550017,SPALDING,AMBUCS,17,,442550017,GA Secretary of State Elections Division,,,,,
332550018,SPALDING,COMMUNITY,18,,442550018,GA Secretary of State Elections Division,,,,,
332550019,SPALDING,FIRST ASSEMBLY,19,,442550019,GA Secretary of State Elections Division,,,,,
332550020,SPALDING,ROBERTS,20,,442550020,GA Secretary of State Elections Division,,,,,
332550021,SPALDING,SUN CITY,21,,442550021,GA Secretary of State Elections Division,,,,,
332570001,STEPHENS,BIG SMITH,,,442570001,GA Secretary of State Elections Division,,,,,
332570002,STEPHENS,BROAD RIVER,,,442570002,GA Secretary of State Elections Division,,,,,
332570003,STEPHENS,CURRAHEE,,,442570003,GA Secretary of State Elections Division,,,,,
332570004,STEPHENS,MARTIN,,,442570004,GA Secretary of State Elections Division,,,,,
332570005,STEPHENS,TOCCOA #1,,,442570005,GA Secretary of State Elections Division,,,,,
332570006,STEPHENS,TOCCOA #2,,,442570006,GA Secretary of State Elections Division,,,,,
332570007,STEPHENS,TOCCOA #3,,,442570007,GA Secretary of State Elections Division,,,,,
332570008,STEPHENS,WOLF PIT,,,442570008,GA Secretary of State Elections Division,,,,,
332590001,STEWART,LOUVALE,,,442590001,GA Secretary of State Elections Division,,,,,
332590002,STEWART,LUMPKIN,,,442590002,GA Secretary of State Elections Division,,,,,
332590003,STEWART,OMAHA,,,442590003,GA Secretary of State Elections Division,,,,,
332590004,STEWART,RICHLAND,,,442590004,GA Secretary of State Elections Division,,,,,
332610001,SUMTER,AG CENTER,,,442610001,GA Secretary of State Elections Division,,,,,
332610002,SUMTER,AIRPORT,,,442610002,GA Secretary of State Elections Division,,,,,
332610003,SUMTER,ANDERSONVILLE,,,442610003,GA Secretary of State Elections Division,,,,,
332610004,SUMTER,CHAMBLISS,,,442610004,GA Secretary of State Elections Division,,,,,
332610005,SUMTER,CONCORD,,,442610005,GA Secretary of State Elections Division,,,,,
332610006,SUMTER,GSW CONF CENTER,,,442610006,GA Secretary of State Elections Division,,,,,
332610007,SUMTER,LESLIE,,,442610007,GA Secretary of State Elections Division,,,,,
332610008,SUMTER,PLAINS,,,442610008,GA Secretary of State Elections Division,,,,,
332610009,SUMTER,REC DEPT,,,442610009,GA Secretary of State Elections Division,,,,,
332610010,SUMTER,REES PARK,,,442610010,GA Secretary of State Elections Division,,,,,
332610011,SUMTER,THOMSON,,,442610011,GA Secretary of State Elections Division,,,,,
332630001,TALBOT,TALBOTTON,,,442630001,GA Secretary of State Elections Division,,,,,
332630002,TALBOT,VALLEY,,,442630002,GA Secretary of State Elections Division,,,,,
332630003,TALBOT,O'NEAL,,,442630003,GA Secretary of State Elections Division,,,,,
332630004,TALBOT,BOX SPRINGS,,,442630004,GA Secretary of State Elections Division,,,,,
332630005,TALBOT,FLINT HILL,,,442630005,GA Secretary of State Elections Division,,,,,
332630006,TALBOT,JUNCTION CITY,,,442630006,GA Secretary of State Elections Division,,,,,
332630007,TALBOT,GENEVA,,,442630007,GA Secretary of State Elections Division,,,,,
332640001,TALBOT,TALBOTTON,,,442640001,Talbotton County Elections Department,Talbotton City in Talbot County administers own elections,,,,
332650001,TALIAFERRO,CRAWFORDVILLE,,,442650001,GA Secretary of State Elections Division,,,,,
332650002,TALIAFERRO,SHARON,,,442650002,GA Secretary of State Elections Division,,,,,
332670001,TATTNALL,BIRDFORD,,,442670001,GA Secretary of State Elections Division,,,,,
332670002,TATTNALL,COBBTOWN,,,442670002,GA Secretary of State Elections Division,,,,,
332670003,TATTNALL,COLLINS,,,442670003,GA Secretary of State Elections Division,,,,,
332670004,TATTNALL,DISTRICT II,,,442670004,GA Secretary of State Elections Division,,,,,
332670005,TATTNALL,DISTRICT IV,,,442670005,GA Secretary of State Elections Division,,,,,
332670006,TATTNALL,DISTRICT V,,,442670006,GA Secretary of State Elections Division,,,,,
